Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Vincent Marchetti,fr FRA,MF,Nancy,22,1997,4,3,277,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,1.62,0.32,0.00,0.00,,69,11.0,82,1,1,30,0,1.00,3,2,+1,+0.32,+0.32,0,6,5,0,2,1,2,,,0,Ligue-2,60,2019-2020
Issa Marega,fr FRA,"MF,DF",Châteauroux,21,1998,8,6,509,5.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7,3,42.9,1.24,0.53,0.00,0.00,,64,20.2,76,3,2,26,4,0.63,0,7,-7,-1.24,-0.83,0,14,7,0,2,3,9,,,0,Ligue-2,60,2019-2020
Florian Martin,fr FRA,MF,Paris FC,29,1990,11,8,640,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,8,2,25.0,1.13,0.28,0.00,0.00,,58,25.4,76,2,3,11,4,0.45,3,10,-7,-0.98,-0.46,0,6,4,0,37,9,9,,,0,Ligue-2,60,2019-2020
Marvin Martin,fr FRA,"MF,FW",Chambly Oise,31,1988,6,3,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.22,0.61,0.00,0.00,,25,5.9,41,0,3,8,2,1.17,1,1,0,0.00,+0.23,0,1,2,0,0,0,1,,,0,Ligue-2,60,2019-2020
Sylvain Marveaux,fr FRA,MF,Lorient,33,1986,19,12,880,9.8,3,1,2,1,1,0,0,0.31,0.10,0.41,0.20,0.31,25,10,40.0,2.56,1.02,0.08,0.20,,46,34.9,66,1,7,13,3,2.05,20,14,+6,+0.61,-0.15,0,6,17,3,61,1,7,,,0,Ligue-2,60,2019-2020
Julien Masson,fr FRA,MF,Valenciennes,21,1998,22,21,1634,18.2,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,12,2,16.7,0.66,0.11,0.00,0.00,,74,64.8,77,12,1,20,0,1.55,11,13,-2,-0.11,-0.72,0,49,22,0,5,17,26,,,0,Ligue-2,60,2019-2020
Eden Massouema,cg CGO,MF,Troyes,22,1997,3,3,195,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.92,0.00,0.00,,,65,7.7,65,0,0,,1,1.00,3,2,+1,+0.46,+0.15,0,1,3,0,0,1,2,,,0,Ligue-2,60,2019-2020
Boris Mathis,fr FRA,FW,Rodez Aveyron,21,1997,4,2,144,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,1.87,0.62,0.00,0.00,,36,5.7,67,0,2,6,1,0.00,0,2,-2,-1.25,-1.21,0,6,8,2,0,0,0,,,0,Ligue-2,60,2019-2020
Sami Matoug,fr FRA,FW,Paris FC,19,1999,1,0,51,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,51,2.0,,0,1,50,0,1.00,0,1,-1,-1.76,-1.15,0,2,0,0,0,1,1,,,0,Ligue-2,60,2019-2020
Faiz Mattoir,km COM,FW,Ajaccio,19,2000,2,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.32,0.00,0.00,,,34,2.7,,0,2,34,1,2.00,0,0,0,0.00,-0.59,0,3,2,1,0,0,1,,,0,Ligue-2,60,2019-2020
Brice Maubleu,fr FRA,GK,Grenoble,29,1989,27,27,2430,27.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,96.4,90,27,0,,0,1.30,26,26,0,0.00,+2.00,0,0,4,0,0,1,0,,,1,Ligue-2,60,2019-2020
Tony Mauricio,fr FRA,"FW,MF",Lens,25,1994,27,21,1746,19.4,4,3,0,4,5,0,0,0.21,0.15,0.36,0.00,0.15,31,12,38.7,1.60,0.62,0.00,0.00,,65,69.3,75,4,6,28,0,1.85,24,15,+9,+0.46,-0.23,0,29,51,3,91,7,22,,,0,Ligue-2,60,2019-2020
Erwan Maury,fr FRA,MF,Rodez Aveyron,23,1996,6,3,272,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.99,0.00,0.00,,,45,10.8,83,2,3,8,9,1.67,2,4,-2,-0.66,-0.62,0,5,5,0,7,3,8,,,0,Ligue-2,60,2019-2020
Fernand Mayembo,cg CGO,DF,Le Havre,23,1996,18,18,1574,17.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.34,0.00,0.00,,,87,62.5,87,16,0,,6,1.89,30,14,+16,+0.91,+1.20,0,21,4,0,1,22,8,,,0,Ligue-2,60,2019-2020
Youssef Maziz,fr FRA,MF,Le Mans,21,1998,13,9,772,8.6,3,2,2,1,1,2,0,0.35,0.23,0.58,0.23,0.47,24,8,33.3,2.80,0.93,0.08,0.25,,59,30.6,77,1,4,19,1,0.92,13,10,+3,+0.35,+1.28,0,10,35,1,46,4,6,,,0,Ligue-2,60,2019-2020
Adama Mbengue,sn SEN,DF,Caen,25,1993,16,11,1031,11.5,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,10,4,40.0,0.87,0.35,0.10,0.25,,64,40.9,87,10,5,14,12,1.50,14,11,+3,+0.26,+0.50,0,18,9,0,55,26,22,,,0,Ligue-2,60,2019-2020
Bryan Mbeumo,fr FRA,MF,Troyes,19,1999,2,2,168,1.9,1,0,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,6,2,33.3,3.21,1.07,0.17,0.50,,84,6.7,84,1,0,,0,1.50,3,2,+1,+0.54,+0.23,0,4,3,0,0,1,1,,,0,Ligue-2,60,2019-2020
Jérémy Mellot,fr FRA,DF,Guingamp,25,1994,26,26,2340,26.0,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,18,7,38.9,0.69,0.27,0.06,0.14,,90,92.9,90,26,0,,0,1.46,38,27,+11,+0.42,+2.42,0,37,30,1,102,37,43,,,0,Ligue-2,60,2019-2020
Houboulang Mendes,fr FRA,DF,Lorient,21,1998,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,10.7,90,3,0,,4,3.00,7,1,+6,+2.00,+1.44,0,3,1,1,4,4,3,,,0,Ligue-2,60,2019-2020
Joseph Mendes,gw GNB,FW,Ajaccio,28,1991,5,0,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,1.70,1.70,0.00,0.00,,11,2.1,,0,5,10,6,2.20,0,1,-1,-1.70,-2.32,0,2,1,2,0,0,1,,,0,Ligue-2,60,2019-2020
Arial Mendy,sn SEN,"DF,MF",Lens,24,1994,7,6,571,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.63,0.16,0.00,0.00,,82,22.7,88,5,1,45,4,1.86,9,6,+3,+0.47,-0.08,0,7,11,0,34,9,1,,,0,Ligue-2,60,2019-2020
Arial Mendy,sn SEN,DF,Orléans,24,1994,8,8,720,8.0,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,14,4,28.6,1.75,0.50,0.07,0.25,,90,28.6,90,8,0,,0,0.75,6,14,-8,-1.00,-0.30,0,8,14,0,29,17,8,,,0,Ligue-2,60,2019-2020
Jérémy Ménez,fr FRA,"MF,FW",Paris FC,32,1987,17,16,1334,14.8,4,4,2,2,2,5,0,0.27,0.27,0.54,0.13,0.40,20,7,35.0,1.35,0.47,0.10,0.29,,78,52.9,82,7,1,17,0,1.41,12,15,-3,-0.20,+0.94,0,20,39,8,64,7,3,,,0,Ligue-2,60,2019-2020
Umut Meraş,tr TUR,"DF,MF",Le Havre,23,1995,22,22,1934,21.5,0,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,11,4,36.4,0.51,0.19,0.00,0.00,,88,76.7,88,20,0,,0,1.50,27,16,+11,+0.51,+0.20,0,19,20,8,70,50,33,,,0,Ligue-2,60,2019-2020
Yanis Merdji,dz ALG,FW,Auxerre,25,1993,14,5,551,6.1,4,0,4,0,0,2,0,0.65,0.00,0.65,0.65,0.65,14,7,50.0,2.29,1.14,0.29,0.57,,39,21.9,72,1,9,21,2,1.21,9,5,+4,+0.65,+0.79,0,10,9,6,2,3,3,,,0,Ligue-2,60,2019-2020
Yanis Merdji,dz ALG,FW,Le Mans,25,1993,7,5,446,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,10,3,30.0,2.02,0.61,0.00,0.00,,64,17.7,81,4,2,20,0,0.71,3,11,-8,-1.61,-1.31,0,11,3,5,1,3,2,,,0,Ligue-2,60,2019-2020
Mehdi Merghem,fr FRA,MF,Guingamp,22,1997,12,4,360,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,7,5,71.4,1.75,1.25,0.14,0.20,,30,14.3,55,0,8,18,6,1.25,6,4,+2,+0.50,+0.29,0,11,7,1,23,1,4,,,0,Ligue-2,60,2019-2020
Walid Mesloub,dz ALG,MF,Lens,33,1985,7,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,2.67,0.67,0.00,0.00,,19,5.4,61,0,6,12,10,2.29,4,1,+3,+2.00,+1.55,0,1,3,0,9,0,4,,,0,Ligue-2,60,2019-2020
Florian Michel,fr FRA,MF,Grenoble,27,1992,11,6,544,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,4,66.7,0.99,0.66,0.00,0.00,,49,21.6,74,1,5,20,10,1.18,8,6,+2,+0.33,+0.51,0,11,11,0,32,7,5,,,0,Ligue-2,60,2019-2020
Mathieu Michel,fr FRA,GK,Auxerre,27,1991,27,27,2430,27.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,96.4,90,27,0,,1,1.26,31,29,+2,+0.07,+1.07,0,1,2,0,0,0,0,,,0,Ligue-2,60,2019-2020
Clément Michelin,fr FRA,"MF,DF",Lens,22,1997,25,24,2115,23.5,1,2,1,0,0,7,1,0.04,0.09,0.13,0.04,0.13,11,4,36.4,0.47,0.17,0.09,0.25,,85,83.9,86,17,1,61,1,1.84,33,20,+13,+0.55,+0.11,1,29,45,10,113,37,29,,,0,Ligue-2,60,2019-2020
Liamine Mokdad,dz ALG,MF,Orléans,19,2000,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.8,,0,2,9,3,0.00,0,0,0,0.00,+0.79,0,0,2,0,0,0,2,,,0,Ligue-2,60,2019-2020
Yohan Mollo,fr FRA,MF,Orléans,30,1989,6,5,416,4.6,0,2,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,3,1,33.3,0.65,0.22,0.00,0.00,,69,16.5,80,3,1,18,0,0.50,3,8,-5,-1.08,-0.35,0,4,8,0,27,6,7,,,0,Ligue-2,60,2019-2020
Jérôme Mombris,mg MAD,DF,Grenoble,31,1987,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,14,4,28.6,0.50,0.14,0.00,0.00,,90,100.0,90,28,0,,0,1.25,27,29,-2,-0.07,,0,26,58,1,78,42,29,,,0,Ligue-2,60,2019-2020
Adrien Monfray,fr FRA,DF,Grenoble,28,1990,27,27,2430,27.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.26,0.04,0.00,0.00,,90,96.4,90,27,0,,0,1.30,26,26,0,0.00,+2.00,0,31,14,0,5,47,41,,,0,Ligue-2,60,2019-2020
Benjamin Moukandjo,cm CMR,FW,Valenciennes,30,1988,2,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.62,0.81,0.00,0.00,,56,4.4,66,0,1,45,3,0.50,2,2,0,0.00,-0.15,0,0,4,0,2,0,0,,,0,Ligue-2,60,2019-2020
Benjamin Moukandjo,cm CMR,"FW,MF",Lens,30,1988,3,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,1.8,,0,3,14,2,3.00,2,0,+2,+3.91,+3.44,0,0,1,2,0,0,0,,,0,Ligue-2,60,2019-2020
Herman Moussaki,fr FRA,"FW,MF",Caen,20,1999,14,7,665,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,0.81,0.14,0.00,0.00,,48,26.4,80,2,7,15,5,1.36,7,13,-6,-0.81,-1.05,0,28,23,1,2,1,6,,,0,Ligue-2,60,2019-2020
Bevic Moussiti-Oko,cg CGO,FW,Le Mans,24,1995,24,22,1946,21.6,3,4,3,0,0,4,0,0.14,0.18,0.32,0.14,0.32,43,15,34.9,1.99,0.69,0.07,0.20,,81,77.2,86,17,2,27,0,1.04,24,35,-11,-0.51,+0.12,0,53,42,9,18,5,6,,,0,Ligue-2,60,2019-2020
Lionel Mpasi,cd COD,GK,Rodez Aveyron,24,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,3.6,90,1,0,,27,1.00,0,0,0,0.00,+0.11,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Rémi Mulumba,cd COD,MF,Châteauroux,26,1992,21,19,1629,18.1,1,0,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06,15,2,13.3,0.83,0.11,0.07,0.50,,78,64.6,83,12,2,28,0,1.33,16,26,-10,-0.55,+0.05,0,44,27,0,17,24,32,,,0,Ligue-2,60,2019-2020
Vincent Muratori,fr FRA,DF,Nancy,31,1987,17,13,1142,12.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.08,0.00,0.00,,,67,45.3,84,11,4,12,5,1.00,10,12,-2,-0.16,-0.35,0,16,20,0,27,26,18,,,0,Ligue-2,60,2019-2020
Yrondu Musavu-King,ga GAB,DF,Le Mans,27,1992,11,10,923,10.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.10,0.00,0.00,,,84,36.6,90,10,1,22,3,1.27,10,16,-6,-0.59,-0.08,0,12,11,0,0,19,11,,,0,Ligue-2,60,2019-2020
Gabriel Mutombo,fr FRA,DF,Orléans,23,1996,19,17,1521,16.9,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,9,1,11.1,0.53,0.06,0.00,0.00,,80,60.4,89,16,2,8,4,0.58,7,26,-19,-1.12,-0.85,0,28,8,1,0,16,21,,,0,Ligue-2,60,2019-2020
Alassane N'Diaye,fr FRA,MF,Clermont Foot,28,1991,19,12,1130,12.6,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,20,10,50.0,1.59,0.80,0.05,0.10,,59,44.8,82,5,7,22,0,1.74,15,11,+4,+0.32,-0.07,0,21,9,1,35,14,17,,,0,Ligue-2,60,2019-2020
Serge N'Guessan,ci CIV,MF,Nancy,25,1994,10,6,534,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.34,0.00,0.00,,,53,21.2,77,1,4,18,5,0.70,4,8,-4,-0.67,-0.90,0,15,11,0,2,7,4,,,0,Ligue-2,60,2019-2020
Vital N'Simba,cd COD,DF,Clermont Foot,26,1993,27,27,2430,27.0,0,5,0,0,0,6,0,0.00,0.19,0.19,0.00,0.19,15,1,6.7,0.56,0.04,0.00,0.00,,90,96.4,90,27,0,,0,1.81,34,24,+10,+0.37,+0.37,0,27,54,1,136,45,22,,,0,Ligue-2,60,2019-2020
Préjuce Nakoulma,bf BFA,"MF,FW",Orléans,32,1987,6,2,303,3.4,1,0,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30,9,3,33.3,2.67,0.89,0.11,0.33,,51,12.0,84,1,4,34,1,0.00,1,9,-8,-2.38,-1.81,0,5,7,2,2,1,1,,,0,Ligue-2,60,2019-2020
Paul Nardi,fr FRA,GK,Lorient,25,1994,28,28,2520,28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,28,0,,0,1.93,45,25,+20,+0.71,,0,0,7,0,0,0,0,,,0,Ligue-2,60,2019-2020
Rassoul Ndiaye,fr FRA,MF,Sochaux,17,2001,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,63,2.5,63,0,0,,8,1.00,0,1,-1,-1.43,-1.39,0,0,0,0,1,1,2,,,0,Ligue-2,60,2019-2020
Aly Ndom,fr FRA,MF,Auxerre,23,1996,8,3,338,3.8,1,1,1,0,0,0,0,0.27,0.27,0.53,0.27,0.53,8,3,37.5,2.13,0.80,0.13,0.33,,42,13.4,92,3,5,13,2,1.75,3,4,-1,-0.27,-0.35,0,6,1,0,3,12,3,,,0,Ligue-2,60,2019-2020
Loris Néry,fr FRA,DF,Nancy,28,1991,14,11,969,10.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.37,0.00,0.00,,,69,38.5,81,8,3,25,12,1.07,10,13,-3,-0.28,-0.51,0,11,8,1,52,6,21,,,0,Ligue-2,60,2019-2020
Loïc Nestor,fr FRA,DF,Grenoble,30,1989,13,9,778,8.6,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,3,1,33.3,0.35,0.12,0.00,0.00,,60,30.9,79,7,4,17,2,1.00,9,16,-7,-0.81,-1.07,0,13,0,1,2,9,8,,,0,Ligue-2,60,2019-2020
Axel Ngando,fr FRA,"MF,FW",Auxerre,26,1993,16,10,731,8.1,5,0,5,0,0,1,0,0.62,0.00,0.62,0.62,0.62,16,7,43.8,1.97,0.86,0.31,0.71,,46,29.0,64,1,6,15,5,1.13,11,12,-1,-0.12,-0.22,0,13,12,1,19,3,7,,,0,Ligue-2,60,2019-2020
Yeni Ngbakoto,cd COD,MF,Guingamp,27,1992,21,9,862,9.6,4,1,4,0,0,0,1,0.42,0.10,0.52,0.42,0.52,25,10,40.0,2.61,1.04,0.16,0.40,,41,34.2,68,1,12,21,2,1.24,15,12,+3,+0.31,+0.10,0,10,23,3,58,7,6,,,0,Ligue-2,60,2019-2020
Santy Ngom,sn SEN,FW,Caen,26,1993,3,0,101,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,3.56,0.00,0.00,,,34,4.0,,0,3,33,0,0.33,0,1,-1,-0.89,-0.89,0,7,3,3,0,0,2,,,0,Ligue-2,60,2019-2020
Aurélien Nguiamba,fr FRA,MF,Nancy,20,1999,8,4,387,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.23,0.00,0.00,,,48,15.4,80,2,4,17,6,1.38,4,6,-2,-0.47,-0.59,0,5,5,1,1,5,6,,,0,Ligue-2,60,2019-2020
Sikou Niakaté,fr FRA,DF,Guingamp,20,1999,23,22,2009,22.3,1,1,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,12,5,41.7,0.54,0.22,0.08,0.20,,87,79.7,90,22,1,28,2,1.35,28,25,+3,+0.13,-0.57,0,26,16,0,2,23,15,,,0,Ligue-2,60,2019-2020
Casimir Ninga,td CHA,FW,Caen,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,3.00,1.00,0.00,0.00,,90,3.6,90,1,0,,0,0.00,1,2,-1,-1.00,-1.00,0,1,4,2,2,0,2,,,0,Ligue-2,60,2019-2020
Lalaina Nomenjanahary,mg MAD,"MF,FW",Paris FC,33,1986,21,20,1720,19.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9,2,22.2,0.47,0.10,0.00,0.00,,82,68.3,84,12,1,36,2,0.81,15,30,-15,-0.78,-0.45,0,37,41,0,47,19,37,,,0,Ligue-2,60,2019-2020
Emmanuel Ntim,gh GHA,DF,Valenciennes,23,1996,24,23,2115,23.5,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,16,1,6.3,0.68,0.04,0.00,0.00,,88,83.9,89,22,1,60,1,1.54,20,16,+4,+0.17,+0.17,0,24,34,2,5,67,21,,,0,Ligue-2,60,2019-2020
Florent Ogier,fr FRA,DF,Clermont Foot,30,1989,24,24,2160,24.0,2,1,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,11,3,27.3,0.46,0.12,0.18,0.67,,90,85.7,90,24,0,,2,1.75,29,21,+8,+0.33,-0.17,0,24,26,0,2,33,9,,,0,Ligue-2,60,2019-2020
Terell Ondaan,gy GUY,"MF,FW",Grenoble,25,1993,24,15,1338,14.9,2,3,1,1,1,1,0,0.13,0.20,0.34,0.07,0.27,24,7,29.2,1.61,0.47,0.04,0.14,,56,53.1,82,6,9,11,4,1.04,17,17,0,0.00,+0.15,0,36,36,10,39,6,9,,,0,Ligue-2,60,2019-2020
Prince Oniangué,cg CGO,MF,Caen,30,1988,21,20,1834,20.4,5,0,4,1,1,2,0,0.25,0.00,0.25,0.20,0.20,25,10,40.0,1.23,0.49,0.16,0.40,,87,72.8,90,20,1,33,1,1.33,28,24,+4,+0.20,+0.85,0,22,14,0,3,31,18,,,0,Ligue-2,60,2019-2020
Christopher Operi,fr FRA,DF,Châteauroux,22,1997,23,23,2059,22.9,2,1,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,16,9,56.3,0.70,0.39,0.13,0.22,,90,81.7,90,22,0,,0,1.39,22,31,-9,-0.39,+0.97,0,31,22,4,99,32,30,,,0,Ligue-2,60,2019-2020
Gautier Ott,fr FRA,FW,Nancy,17,2002,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,5.29,0.00,0.00,,,17,0.7,,0,1,16,1,0.00,0,1,-1,-5.29,-5.37,0,0,0,0,2,0,0,,,0,Ligue-2,60,2019-2020
Nassim Ouammou,ma MAR,"MF,DF",Rodez Aveyron,26,1993,22,12,1178,13.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9,1,11.1,0.69,0.08,0.00,0.00,,54,46.7,82,5,10,20,4,1.05,10,17,-7,-0.53,-0.80,0,18,7,0,100,11,15,,,0,Ligue-2,60,2019-2020
Ayoub Ouhafsa,fr FRA,FW,Rodez Aveyron,21,1997,22,10,1055,11.7,3,2,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,35,12,34.3,2.99,1.02,0.09,0.25,,48,41.9,83,6,12,18,4,1.09,15,14,+1,+0.09,+0.33,0,28,12,7,21,5,11,,,0,Ligue-2,60,2019-2020
Fabien Ourega,fr FRA,MF,Sochaux,24,1994,17,13,1141,12.7,2,2,2,0,0,1,0,0.16,0.16,0.32,0.16,0.32,19,6,31.6,1.50,0.47,0.11,0.33,,67,45.3,81,4,4,22,2,0.94,8,17,-9,-0.71,-1.17,0,16,33,2,56,5,4,,,0,Ligue-2,60,2019-2020
Yannick Padilla,fr FRA,FW,Châteauroux,19,2000,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,6.00,0.00,0.00,,,15,0.6,,0,1,14,0,1.00,0,0,0,0.00,+0.57,0,1,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Romain Padovani,fr FRA,"DF,MF",Chambly Oise,29,1989,10,8,633,7.0,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,3,1,33.3,0.43,0.14,0.33,1.00,,63,25.1,76,4,2,12,13,1.40,8,11,-3,-0.43,-0.28,0,6,4,1,8,17,11,,,1,Ligue-2,60,2019-2020
Lloyd Palun,ga GAB,DF,Guingamp,30,1988,15,14,1228,13.6,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,8,0,0.0,0.59,0.00,0.00,,,82,48.7,87,13,1,17,10,1.53,19,15,+4,+0.29,+0.08,0,20,5,1,13,44,15,,,0,Ligue-2,60,2019-2020
Yves Pambou,cg CGO,MF,Grenoble,23,1995,10,4,404,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,0,0.0,1.56,0.00,0.00,,,40,16.0,81,2,6,13,5,1.30,2,5,-3,-0.67,-0.71,0,8,1,0,1,4,5,,,0,Ligue-2,60,2019-2020
Elhadji Pape Diaw,sn SEN,DF,Caen,24,1994,5,4,297,3.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.30,0.00,0.00,,,59,11.8,74,3,1,0,13,1.40,3,4,-1,-0.30,-0.30,0,8,1,0,0,6,3,,,0,Ligue-2,60,2019-2020
Jayson Papeau,fr FRA,MF,Chambly Oise,23,1996,1,1,44,0.5,0,1,0,0,0,0,0,0.00,2.05,2.05,0.00,2.05,0,0,,0.00,0.00,,,,44,1.7,44,0,0,,0,3.00,1,0,+1,+2.05,+2.30,0,0,4,0,4,0,1,,,0,Ligue-2,60,2019-2020
Issouf Paro,bf BFA,DF,Niort,24,1994,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,25.0,90,7,0,,1,1.57,7,5,+2,+0.29,+0.90,0,4,2,0,1,6,7,,,0,Ligue-2,60,2019-2020
Bryan Passi,fr FRA,DF,Niort,21,1997,12,12,988,11.0,0,1,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,2,1,50.0,0.18,0.09,0.00,0.00,,82,39.2,82,9,0,,7,0.42,8,17,-9,-0.82,-0.70,1,13,14,0,2,18,8,,,0,Ligue-2,60,2019-2020
Pierre Patron,fr FRA,GK,Le Mans,21,1997,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,57.1,90,16,0,,7,1.06,18,22,-4,-0.25,+0.67,0,1,2,0,0,0,1,,,1,Ligue-2,60,2019-2020
Pape Paye,fr FRA,DF,Sochaux,29,1990,20,19,1668,18.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.22,0.00,0.00,,,83,66.2,87,17,1,8,3,1.50,19,21,-2,-0.11,-0.11,0,17,40,0,39,46,11,,,0,Ligue-2,60,2019-2020
Bryan Pelé,fr FRA,"MF,FW",Guingamp,27,1992,27,19,1859,20.7,7,3,6,1,1,3,0,0.34,0.15,0.48,0.29,0.44,41,19,46.3,1.98,0.92,0.15,0.32,,69,73.8,82,11,8,37,0,1.41,32,23,+9,+0.44,+0.71,0,16,11,12,193,14,14,,,0,Ligue-2,60,2019-2020
Jason Pendant,fr FRA,DF,Sochaux,22,1997,17,13,1257,14.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.36,0.07,0.00,0.00,,74,49.9,88,12,4,29,6,1.35,10,10,0,0.00,+0.14,0,12,18,0,23,22,19,,,0,Ligue-2,60,2019-2020
Manuel Perez,fr FRA,MF,Lens,28,1991,16,7,741,8.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.73,0.00,0.00,,,46,29.4,90,6,9,12,9,2.00,12,9,+3,+0.36,-0.24,0,15,8,0,9,8,10,,,0,Ligue-2,60,2019-2020
