Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mathieu Goncalves,fr FRA,DF,Toulouse,19,2001,1,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,1.0,,,1,35,0,0.00,1,1,0,0.00,-0.77,0,0,0,0,2,2,1,,,0,Ligue-2,60,2020-2021
Oumar Gonzalez,cm CMR,DF,Chambly Oise,22,1998,19,18,1550,17.2,1,1,1,0,0,4,1,0.06,0.06,0.12,0.06,0.12,13,4,30.8,0.75,0.23,0.08,0.25,,82,45.3,86,,1,3,0,1.11,21,25,-4,-0.23,+0.68,0,33,33,0,3,50,23,,,0,Ligue-2,60,2020-2021
Mathieu Gorgelin,fr FRA,GK,Le Havre,29,1990,36,36,3184,35.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,88,93.1,88,,0,,1,1.19,34,45,-11,-0.31,-0.69,0,1,6,0,0,3,2,,,0,Ligue-2,60,2020-2021
Alimani Gory,ml MLI,"MF,FW",Troyes,23,1996,26,16,1394,15.5,5,2,5,0,0,3,0,0.32,0.13,0.45,0.32,0.45,27,11,40.7,1.74,0.71,0.19,0.45,,54,40.8,71,,10,26,1,2.08,27,22,+5,+0.32,-0.52,0,22,25,9,50,9,9,,,0,Ligue-2,60,2020-2021
Randi Goteni,cg CGO,MF,Dunkerque,25,1995,15,5,533,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.84,0.00,0.00,,,36,15.6,73,,10,17,4,1.60,2,10,-8,-1.35,-1.19,0,25,7,0,1,10,8,,,0,Ligue-2,60,2020-2021
Romain Grange,fr FRA,MF,Châteauroux,32,1988,30,26,2166,24.1,6,1,4,2,2,4,0,0.25,0.04,0.29,0.17,0.21,50,20,40.0,2.08,0.83,0.08,0.20,,72,63.3,79,,4,26,1,0.67,18,31,-13,-0.54,+0.39,0,22,12,5,223,21,11,,,0,Ligue-2,60,2020-2021
Metehan Güçlü,tr TUR,FW,Valenciennes,21,1999,12,1,276,3.1,0,1,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,6,1,16.7,1.96,0.33,0.00,0.00,,23,8.3,71,,11,19,2,1.25,4,6,-2,-0.65,-0.45,0,17,6,1,3,2,2,,,0,Ligue-2,60,2020-2021
Moussa Guel,ci CIV,FW,Valenciennes,21,1999,20,2,600,6.7,1,2,1,0,0,0,0,0.15,0.30,0.45,0.15,0.45,13,6,46.2,1.95,0.90,0.08,0.17,,30,18.0,79,,18,25,2,1.15,9,10,-1,-0.15,+0.11,0,12,16,3,6,6,2,,,0,Ligue-2,60,2020-2021
Daouda Gueye,sn SEN,FW,Rodez Aveyron,24,1995,8,4,354,3.9,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,7,1,14.3,1.78,0.25,0.00,0.00,,44,10.4,69,,4,20,2,0.63,4,4,0,0.00,+0.18,0,9,2,3,4,1,3,,,0,Ligue-2,60,2020-2021
Mehdy Guezoui,fr FRA,FW,Chambly Oise,31,1989,24,19,1645,18.3,5,3,4,1,1,5,1,0.27,0.16,0.44,0.22,0.38,21,7,33.3,1.15,0.38,0.19,0.57,,69,48.1,81,,5,23,0,0.71,18,34,-16,-0.88,-0.52,1,53,70,22,9,5,12,,,0,Ligue-2,60,2020-2021
Morgan Guilavogui,gn GUI,"FW,MF",Paris FC,22,1998,17,11,889,9.9,0,2,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,16,5,31.3,1.62,0.51,0.00,0.00,,52,26.0,67,,6,25,0,1.56,14,15,-1,-0.10,-0.71,0,24,15,6,19,14,13,,,0,Ligue-2,60,2020-2021
Baptiste Guillaume,be BEL,FW,Valenciennes,25,1995,29,29,2421,26.9,11,1,11,0,0,5,0,0.41,0.04,0.45,0.41,0.45,44,26,59.1,1.64,0.97,0.25,0.42,,83,72.7,83,,0,,0,1.21,33,42,-9,-0.33,-0.33,0,47,56,20,9,3,10,,,0,Ligue-2,60,2020-2021
Sehrou Guirassy,fr FRA,FW,Amiens,24,1996,1,1,74,0.8,1,0,1,0,0,0,0,1.22,0.00,1.22,1.22,1.22,3,2,66.7,3.65,2.43,0.33,0.50,,74,2.2,74,,0,,0,3.00,1,0,+1,+1.22,+1.40,0,4,3,0,0,0,1,,,0,Ligue-2,60,2020-2021
Théo Guivarch,fr FRA,GK,Rodez Aveyron,24,1995,16,16,1440,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,42.1,90,,0,,20,0.81,13,24,-11,-0.69,-0.91,0,2,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
Régis Gurtner,fr FRA,GK,Amiens,33,1986,31,31,2790,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,81.6,90,,0,,0,1.26,27,30,-3,-0.10,+0.33,0,0,5,0,1,0,0,,,0,Ligue-2,60,2020-2021
Giovanni Haag,fr FRA,"MF,DF",Nancy,20,2000,30,24,2145,23.8,4,0,4,0,0,3,0,0.17,0.00,0.17,0.17,0.17,21,5,23.8,0.88,0.21,0.19,0.80,,72,62.7,82,,6,29,1,1.23,36,32,+4,+0.17,+0.45,0,52,46,0,6,52,41,,,1,Ligue-2,60,2020-2021
Jaouen Hadjam,fr FRA,DF,Paris FC,17,2003,6,1,243,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,41,7.1,90,,5,31,8,1.33,5,3,+2,+0.74,+0.34,0,7,7,0,4,3,3,,,0,Ligue-2,60,2020-2021
Oualid El Hajjam,ma MAR,DF,Troyes,29,1991,28,27,2268,25.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,19,2,10.5,0.75,0.08,0.00,0.00,,81,66.3,84,,1,6,0,2.14,37,20,+17,+0.67,+0.13,0,37,32,0,41,65,33,,,0,Ligue-2,60,2020-2021
Florent Hanin,dz ALG,DF,Paris FC,30,1990,34,34,3014,33.5,1,1,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,16,3,18.8,0.48,0.09,0.06,0.33,,89,88.1,89,,0,,1,1.54,44,34,+10,+0.30,-1.03,0,19,39,1,103,42,23,,,0,Ligue-2,60,2020-2021
Yassine Haouari,fr FRA,FW,Valenciennes,17,2003,1,0,37,0.4,1,0,1,0,0,0,0,2.43,0.00,2.43,2.43,2.43,2,2,100.0,4.86,4.86,0.50,0.50,,37,1.1,,,1,37,0,0.00,3,0,+3,+7.30,+7.63,0,2,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
Rhys Healey,wls WAL,FW,Toulouse,25,1994,32,17,1685,18.7,14,1,12,2,2,5,0,0.75,0.05,0.80,0.64,0.69,68,35,51.5,3.63,1.87,0.18,0.34,,53,49.3,81,,15,21,1,2.00,39,23,+16,+0.85,+0.18,0,45,42,11,4,3,5,,,0,Ligue-2,60,2020-2021
Gauthier Hein,fr FRA,"MF,FW",Auxerre,23,1996,33,22,1916,21.3,4,3,4,0,1,3,1,0.19,0.14,0.33,0.19,0.33,40,12,30.0,1.88,0.56,0.10,0.33,,58,56.0,77,,11,20,1,1.58,36,24,+12,+0.56,+0.03,0,21,13,5,63,13,12,,,0,Ligue-2,60,2020-2021
Guillaume Heinry,fr FRA,MF,Chambly Oise,30,1989,25,22,1805,20.1,3,1,3,0,0,4,0,0.15,0.05,0.20,0.15,0.20,25,7,28.0,1.25,0.35,0.12,0.43,,72,52.8,78,,3,29,1,1.20,24,32,-8,-0.40,+0.44,0,49,15,7,25,11,23,,,0,Ligue-2,60,2020-2021
David Henen,tg TOG,"FW,MF",Grenoble,24,1996,25,8,856,9.5,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,12,9,75.0,1.26,0.95,0.00,0.00,,34,25.0,68,,17,18,2,1.59,13,8,+5,+0.53,+0.14,0,9,15,11,20,6,6,,,0,Ligue-2,60,2020-2021
Valentin Henry,fr FRA,MF,Rodez Aveyron,26,1993,32,30,2733,30.4,1,1,1,0,0,8,1,0.03,0.03,0.07,0.03,0.07,13,3,23.1,0.43,0.10,0.08,0.33,,85,79.9,90,,2,20,0,1.13,30,35,-5,-0.16,-0.03,1,45,36,2,122,33,28,,,0,Ligue-2,60,2020-2021
Loup Hervieu,fr FRA,DF,Caen,20,2000,6,1,106,1.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.85,0.00,0.00,,,18,3.1,37,,5,14,2,1.50,0,1,-1,-0.85,-0.47,0,2,2,0,3,1,2,,,0,Ligue-2,60,2020-2021
Andreas Hountondji,bj BEN,FW,Caen,18,2002,6,0,128,1.4,1,0,1,0,0,1,0,0.70,0.00,0.70,0.70,0.70,4,1,25.0,2.81,0.70,0.25,1.00,,21,3.7,,,6,21,0,1.00,3,4,-1,-0.70,-0.32,0,2,1,0,4,1,1,,,0,Ligue-2,60,2020-2021
Cédric Hountondji,bj BEN,DF,Clermont Foot,26,1994,37,37,3320,36.9,1,0,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,16,5,31.3,0.43,0.14,0.06,0.20,,90,97.1,90,,0,,0,1.86,57,25,+32,+0.87,-2.73,0,49,17,2,1,83,29,,,0,Ligue-2,60,2020-2021
Aniss El Hriti,fr FRA,"DF,MF",Chambly Oise,31,1989,33,24,2221,24.7,0,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,4,1,25.0,0.16,0.04,0.00,0.00,,67,64.9,84,,9,24,2,0.91,27,45,-18,-0.73,-0.35,0,38,14,1,86,45,23,,,1,Ligue-2,60,2020-2021
Matthieu Huard,fr FRA,DF,Ajaccio,22,1998,23,15,1479,16.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.18,0.00,0.00,,,64,43.2,88,,8,20,13,1.13,13,24,-11,-0.67,-0.76,0,31,17,0,65,20,16,,,0,Ligue-2,60,2020-2021
Jérémy Huysman,fr FRA,MF,Dunkerque,31,1988,20,6,629,7.0,2,1,2,0,0,4,0,0.29,0.14,0.43,0.29,0.43,10,3,30.0,1.43,0.43,0.20,0.67,,31,18.4,75,,14,13,4,1.00,9,10,-1,-0.14,+0.24,0,16,17,1,2,5,4,,,0,Ligue-2,60,2020-2021
Suk Hyun-jun,kr KOR,FW,Troyes,29,1991,18,4,601,6.7,3,0,2,1,1,2,0,0.45,0.00,0.45,0.30,0.30,25,11,44.0,3.74,1.65,0.08,0.18,,33,17.6,68,,14,24,1,2.00,14,4,+10,+1.50,+1.05,0,28,9,4,5,4,3,,,0,Ligue-2,60,2020-2021
Prince Ibara,cg CGO,FW,Châteauroux,24,1996,13,12,968,10.8,3,0,3,0,0,6,0,0.28,0.00,0.28,0.28,0.28,24,7,29.2,2.23,0.65,0.13,0.43,,74,28.3,79,,1,26,0,0.62,9,13,-4,-0.37,+0.44,0,34,14,11,0,0,4,,,0,Ligue-2,60,2020-2021
Pape Ibnou Bâ,mr MTN,FW,Niort,27,1993,36,35,3073,34.1,14,3,11,3,5,2,0,0.41,0.09,0.50,0.32,0.41,83,38,45.8,2.43,1.11,0.13,0.29,,85,92.3,87,,1,45,0,1.11,33,50,-17,-0.50,+1.95,0,54,42,31,12,9,10,,,0,Ligue-2,60,2020-2021
Mounaim El Idrissy,fr FRA,"FW,MF",Ajaccio,21,1999,25,15,1235,13.7,1,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,21,5,23.8,1.53,0.36,0.05,0.20,,49,36.1,69,,10,20,8,1.40,13,17,-4,-0.29,-0.09,0,38,36,7,24,10,13,,,0,Ligue-2,60,2020-2021
Jonathan Iglesias,uy URU,MF,Clermont Foot,31,1988,36,16,1580,17.6,2,1,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,12,5,41.7,0.68,0.28,0.17,0.40,,44,46.2,79,,20,16,0,1.92,27,10,+17,+0.97,+0.04,0,20,10,4,6,17,20,,,0,Ligue-2,60,2020-2021
Garissone Innocent,ht HAI,GK,Caen,20,2000,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,7.9,90,,0,,8,1.00,6,10,-4,-1.33,-1.02,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Zeidane Inoussa,bj BEN,FW,Caen,18,2002,3,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,6,0.5,,,3,6,0,1.33,0,0,0,0.00,+0.40,0,0,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Vakoun Issouf Bayo,ci CIV,FW,Toulouse,23,1997,30,16,1495,16.6,10,1,10,0,0,3,0,0.60,0.06,0.66,0.60,0.66,63,32,50.8,3.79,1.93,0.16,0.31,,50,43.7,77,,14,19,2,1.90,28,18,+10,+0.60,-0.29,0,43,37,7,6,2,8,,,1,Ligue-2,60,2020-2021
Itaitinga,br BRA,MF,Pau FC,21,1998,18,16,1222,13.6,3,1,3,0,0,0,0,0.22,0.07,0.29,0.22,0.29,23,9,39.1,1.69,0.66,0.13,0.33,,68,35.7,74,,2,20,0,1.67,22,11,+11,+0.81,+1.55,0,21,31,2,25,6,11,,,0,Ligue-2,60,2020-2021
Valentin Jacob,fr FRA,"MF,FW",Niort,26,1994,27,24,2006,22.3,3,3,3,0,0,4,0,0.13,0.13,0.27,0.13,0.27,54,13,24.1,2.42,0.58,0.06,0.23,,74,60.2,80,,3,28,0,1.11,19,30,-11,-0.49,+0.39,0,24,41,5,98,16,33,,,0,Ligue-2,60,2020-2021
Thibault Jaques,fr FRA,DF,Chambly Oise,32,1988,26,26,2340,26.0,3,0,1,2,3,2,0,0.12,0.00,0.12,0.04,0.04,10,7,70.0,0.38,0.27,0.10,0.14,,90,68.4,90,,0,,2,0.77,23,47,-24,-0.92,-1.01,0,8,16,0,1,44,16,,,0,Ligue-2,60,2020-2021
Yankuba Jarju,gm GAM,FW,Pau FC,23,1996,9,3,309,3.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,3,50.0,1.75,0.87,0.00,0.00,,34,9.0,61,,6,21,3,0.56,2,5,-3,-0.87,-0.76,0,10,6,7,0,0,3,,,0,Ligue-2,60,2020-2021
Walid Jarmouni,fr FRA,FW,Sochaux,20,2000,4,0,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,14,1.6,,,4,14,1,2.50,2,1,+1,+1.61,+1.42,0,2,5,1,2,0,1,,,0,Ligue-2,60,2020-2021
Mario Jason Kikonda,fr FRA,MF,Paris FC,24,1996,24,6,740,8.2,0,1,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,4,1,25.0,0.49,0.12,0.00,0.00,,31,21.6,76,,18,16,9,1.67,16,10,+6,+0.73,+0.39,0,22,17,0,6,13,26,,,0,Ligue-2,60,2020-2021
Mehdi Jeannin,dz ALG,GK,Sochaux,29,1991,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,5.3,90,,0,,34,0.00,3,6,-3,-1.50,-1.81,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Benjamin Jeannot,fr FRA,"MF,FW",Caen,28,1992,32,7,928,10.3,4,3,3,1,2,2,0,0.39,0.29,0.68,0.29,0.58,28,14,50.0,2.72,1.36,0.11,0.21,,29,27.1,70,,25,18,2,0.97,12,18,-6,-0.58,-0.26,0,30,11,0,16,3,2,,,0,Ligue-2,60,2020-2021
Jubal,br BRA,DF,Auxerre,26,1993,34,34,3060,34.0,2,1,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,13,4,30.8,0.38,0.12,0.15,0.50,,90,89.5,90,,0,,0,1.71,62,39,+23,+0.68,+1.18,0,29,21,0,0,47,18,,,1,Ligue-2,60,2020-2021
Younès Kaabouni,fr FRA,MF,Sochaux,25,1995,26,17,1421,15.8,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,9,2,22.2,0.57,0.13,0.00,0.00,,55,41.5,75,,9,15,2,1.27,18,12,+6,+0.38,+0.29,0,15,21,0,5,16,14,,,0,Ligue-2,60,2020-2021
Gedeon Kalulu,cd COD,DF,Ajaccio,22,1997,34,33,2936,32.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.12,0.03,0.00,0.00,,86,85.8,88,,1,45,2,1.09,29,37,-8,-0.25,-0.06,1,35,27,1,21,44,35,,,0,Ligue-2,60,2020-2021
Mamadou Kamissoko,fr FRA,DF,Pau FC,27,1993,8,8,696,7.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.13,0.00,0.00,,,87,20.4,87,,0,,2,0.75,5,9,-4,-0.52,-0.42,0,4,11,1,0,18,10,,,0,Ligue-2,60,2020-2021
Jaba Kankava,ge GEO,MF,Valenciennes,34,1986,14,14,1260,14.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,8,0,0.0,0.57,0.00,0.00,,,90,37.8,90,,0,,0,1.21,17,22,-5,-0.36,-0.18,0,24,38,0,0,31,16,,,0,Ligue-2,60,2020-2021
Ousmane Kanté,gn GUI,DF,Paris FC,30,1989,32,32,2783,30.9,3,1,3,0,0,9,2,0.10,0.03,0.13,0.10,0.13,17,5,29.4,0.55,0.16,0.18,0.60,,87,81.4,87,,0,,2,1.67,40,28,+12,+0.39,-0.18,1,38,58,0,2,76,33,,,0,Ligue-2,60,2020-2021
Abdelhamid El Kaoutari,ma MAR,DF,Nancy,30,1990,26,25,2238,24.9,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,4,1,25.0,0.16,0.04,0.00,0.00,,86,65.4,89,,1,8,6,1.23,34,37,-3,-0.12,-0.35,0,19,24,1,1,50,21,,,0,Ligue-2,60,2020-2021
Souleymane Karamoko,mr MTN,"DF,MF",Nancy,28,1992,33,26,2286,25.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,12,2,16.7,0.47,0.08,0.00,0.00,,69,66.8,84,,7,13,3,1.33,37,33,+4,+0.16,+0.47,0,31,49,0,49,27,27,,,1,Ligue-2,60,2020-2021
Ilan Kebbal,dz ALG,"MF,FW",Dunkerque,22,1998,35,32,2743,30.5,3,5,3,0,0,4,0,0.10,0.16,0.26,0.10,0.26,59,16,27.1,1.94,0.52,0.05,0.19,,78,80.2,83,,3,24,0,1.00,29,43,-14,-0.46,-0.59,0,36,77,1,117,22,21,,,0,Ligue-2,60,2020-2021
Yassine Kechta,ma MAR,MF,Le Havre,18,2002,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.3,,,1,10,0,3.00,0,1,-1,-9.00,-8.76,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Abdoulaye Keita,ml MLI,MF,Ajaccio,26,1994,4,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.57,0.78,0.00,0.00,,29,3.4,45,,3,23,3,0.75,2,5,-3,-2.35,-2.18,0,3,1,0,0,1,2,,,0,Ligue-2,60,2020-2021
Olivier Kemen,fr FRA,"MF,FW",Niort,24,1996,34,33,2850,31.7,4,2,4,0,1,5,0,0.13,0.06,0.19,0.13,0.19,64,17,26.6,2.02,0.54,0.06,0.24,,84,85.6,86,,1,27,0,1.21,32,42,-10,-0.32,+2.31,0,69,78,9,55,19,38,,,0,Ligue-2,60,2020-2021
Philippe Keny,sn SEN,"FW,MF",Châteauroux,21,1999,28,13,1328,14.8,1,3,1,0,0,2,1,0.07,0.20,0.27,0.07,0.27,37,12,32.4,2.51,0.81,0.03,0.08,,47,38.8,75,,15,24,2,0.64,18,21,-3,-0.20,+0.79,0,30,16,10,18,3,5,,,0,Ligue-2,60,2020-2021
Alan Kerouedan,fr FRA,"MF,FW",Rodez Aveyron,20,2000,17,10,902,10.0,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,20,5,25.0,2.00,0.50,0.00,0.00,,53,26.4,83,,7,11,3,1.35,13,10,+3,+0.30,+0.62,0,11,12,0,22,16,7,,,0,Ligue-2,60,2020-2021
Redouane Kerrouche,fr FRA,MF,Dunkerque,26,1994,33,27,2349,26.1,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,6,1,16.7,0.23,0.04,0.00,0.00,,71,68.7,82,,6,24,0,1.00,20,31,-11,-0.42,-0.25,1,34,45,0,7,30,21,,,0,Ligue-2,60,2020-2021
Billy Ketkeophomphone,la LAO,"MF,FW",Dunkerque,30,1990,21,15,1266,14.1,3,1,1,2,2,4,0,0.21,0.07,0.28,0.07,0.14,28,11,39.3,1.99,0.78,0.04,0.09,,60,37.0,75,,6,24,0,1.19,12,13,-1,-0.07,+0.43,0,31,19,3,10,12,16,,,1,Ligue-2,60,2020-2021
Driss Khalid,ma MAR,FW,Amiens,21,1999,2,0,29,0.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,0.8,,,2,15,1,2.00,0,0,0,0.00,+0.16,0,2,2,0,2,1,1,,,0,Ligue-2,60,2020-2021
Guy-Marcelin Kilama,cm CMR,DF,Niort,21,1999,31,29,2461,27.3,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,8,0,0.0,0.29,0.00,0.00,,,79,73.9,84,,2,11,1,1.19,30,44,-14,-0.51,+0.52,1,35,31,1,31,35,23,,,0,Ligue-2,60,2020-2021
Yann Kitala,cd COD,FW,Sochaux,22,1998,1,1,54,0.6,1,0,1,0,0,0,0,1.67,0.00,1.67,1.67,1.67,2,2,100.0,3.33,3.33,0.50,0.50,,54,1.6,54,,0,,0,3.00,2,0,+2,+3.33,+3.17,0,1,2,1,0,0,2,,,0,Ligue-2,60,2020-2021
Erwin Koffi,fr FRA,DF,Pau FC,25,1995,34,31,2676,29.7,1,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,20,6,30.0,0.67,0.20,0.05,0.17,,79,78.2,85,,3,12,3,1.18,36,41,-5,-0.17,+0.07,0,11,17,0,111,64,30,,,0,Ligue-2,60,2020-2021
Patrick Koffi,fr FRA,FW,Paris FC,18,2001,2,0,62,0.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,2,0,0.0,2.90,0.00,0.00,,,31,1.8,,,2,31,1,1.50,1,0,+1,+1.45,+1.05,0,4,0,0,2,0,0,,,0,Ligue-2,60,2020-2021
Brahim Konaté,fr FRA,MF,Niort,24,1996,11,3,228,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.18,0.00,0.00,,,21,6.8,40,,8,14,0,1.00,2,5,-3,-1.18,-0.57,0,7,7,0,8,3,2,,,0,Ligue-2,60,2020-2021
Hillel Konaté,ci CIV,GK,Valenciennes,25,1994,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,13.5,90,,0,,28,0.80,11,14,-3,-0.60,-0.41,0,0,2,0,0,0,0,,,0,Ligue-2,60,2020-2021
Moussa Konaté,sn SEN,FW,Amiens,27,1993,4,3,248,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,1.81,0.36,0.00,0.00,,62,7.3,72,,1,31,0,0.50,0,3,-3,-1.09,-1.00,0,4,5,5,1,0,0,,,0,Ligue-2,60,2020-2021
Kouadio Koné,fr FRA,MF,Toulouse,19,2001,36,24,2218,24.6,3,1,3,0,0,8,0,0.12,0.04,0.16,0.12,0.16,42,15,35.7,1.70,0.61,0.07,0.20,,62,64.9,80,,12,24,1,1.92,42,28,+14,+0.57,-0.56,0,50,84,3,4,38,41,,,0,Ligue-2,60,2020-2021
Loïc Kouagba,ci CIV,DF,Dunkerque,26,1994,26,20,1928,21.4,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,6,2,33.3,0.28,0.09,0.00,0.00,,74,56.4,88,,6,28,9,1.04,20,32,-12,-0.56,-0.50,0,18,17,3,18,22,10,,,0,Ligue-2,60,2020-2021
Rominigue Kouamé,ml MLI,MF,Troyes,23,1996,32,31,2700,30.0,2,3,2,0,0,4,0,0.07,0.10,0.17,0.07,0.17,45,16,35.6,1.50,0.53,0.04,0.13,,84,78.9,86,,1,19,0,1.97,46,29,+17,+0.57,-0.31,0,54,62,0,10,23,24,,,0,Ligue-2,60,2020-2021
Xavier Kouassi,ci CIV,"MF,DF",Pau FC,30,1989,32,31,2642,29.4,0,1,0,0,0,9,1,0.00,0.03,0.03,0.00,0.03,4,0,0.0,0.14,0.00,0.00,,,83,77.3,85,,1,15,0,1.31,37,33,+4,+0.14,+1.41,1,40,39,0,5,56,41,,,0,Ligue-2,60,2020-2021
Efthimis Koulouris,gr GRE,FW,Toulouse,24,1996,8,5,428,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,10,2,20.0,2.10,0.42,0.00,0.00,,54,12.5,70,,3,25,4,1.38,9,7,+2,+0.42,-0.39,0,6,4,7,2,2,0,,,0,Ligue-2,60,2020-2021
Goduine Koyalipou,fr FRA,"MF,FW",Niort,20,2000,6,5,397,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,13,3,23.1,2.95,0.68,0.00,0.00,,66,11.9,74,,1,27,0,1.83,2,3,-1,-0.23,+0.48,0,9,9,2,8,4,3,,,0,Ligue-2,60,2020-2021
Filip Krastev,bg BUL,MF,Troyes,18,2001,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,21,1.2,,,2,21,3,0.00,1,2,-1,-2.20,-2.86,0,0,1,0,1,1,1,,,0,Ligue-2,60,2020-2021
Mathis Lachuer,fr FRA,MF,Amiens,19,2000,12,5,533,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,2,33.3,1.01,0.34,0.00,0.00,,44,15.6,83,,7,17,4,0.92,6,10,-4,-0.68,-0.61,0,17,9,0,7,4,10,,,0,Ligue-2,60,2020-2021
Qazim Laçi,al ALB,MF,Ajaccio,24,1996,36,34,2889,32.1,1,3,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,27,4,14.8,0.84,0.12,0.04,0.25,,80,84.5,83,,2,28,0,1.11,30,31,-1,-0.03,+1.32,0,51,37,1,21,47,50,,,0,Ligue-2,60,2020-2021
Jack Lahne,se SWE,FW,Amiens,18,2001,4,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,5.19,1.73,0.00,0.00,,13,1.5,,,4,13,2,1.00,1,0,+1,+1.73,+1.92,0,1,1,0,2,0,0,,,0,Ligue-2,60,2020-2021
Sonny Laiton,fr FRA,GK,Auxerre,20,2000,4,2,286,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,72,8.4,90,,2,53,25,1.00,4,3,+1,+0.31,-0.26,0,0,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
