Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,League Name,League ID,Season
Memphis Depay,nl NED,"MF,FW",fr Lyon,23,1994,10,8,689,7.7,3,3,2,1,1,1,0,0.39,0.39,0.78,0.26,0.65,18,10,55.6,2.35,1.31,0.11,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,76.6,,3,2,,0,2.00,13,6,+7,+0.91,-0.37,0,6,0,0,0,Europa-League,19,2017-2018
Maikel van der Werff,nl NED,MF,nl Vitesse,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,1,0.00,2,3,-1,-1.00,-0.20,0,4,0,0,0,Europa-League,19,2017-2018
Timothy Derijck,be BEL,DF,be Zulte Waregem,30,1987,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,0,0.33,2,8,-6,-2.00,-2.33,0,2,0,0,0,Europa-League,19,2017-2018
Đorđe Despotović,rs SRB,FW,kz FC Astana,25,1992,4,2,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,3.24,1.29,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,19.3,,0,2,,2,1.00,3,7,-4,-2.59,-3.36,0,2,0,0,0,Europa-League,19,2017-2018
Davide Di Gennaro,it ITA,MF,it Lazio,29,1988,3,3,176,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,2.05,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,16.3,,0,0,,0,3.00,3,3,0,0.00,-0.90,0,2,0,0,0,Europa-League,19,2017-2018
Mouctar Diakhaby,fr FRA,"DF,MF",fr Lyon,20,1996,5,5,450,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,1,1,100.0,0.20,0.20,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,5,0,,5,1.80,11,5,+6,+1.20,+0.40,0,7,0,0,0,Europa-League,19,2017-2018
Raphael Dias Belloli,br BRA,FW,pt Vitória,20,1996,6,6,503,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,3,,,0.54,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,93.1,,,0,,0,,,,,,,,7,,,,Europa-League,19,2017-2018
Amadou Diawara,gn GUI,MF,it Napoli,20,1997,2,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.52,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,95.6,,1,0,,0,1.50,2,3,-1,-0.52,-11.77,0,1,0,0,0,Europa-League,19,2017-2018
Dame Diop,sn SEN,FW,cz Fastav Zlín,24,1993,5,4,310,3.4,1,0,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,10,3,30.0,2.90,0.87,0.10,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,57.4,,0,1,,1,0.40,1,7,-6,-1.74,-0.57,0,4,0,0,0,Europa-League,19,2017-2018
Bruno Dita,al ALB,MF,al Skënderbeu Korçë,24,1993,4,2,183,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.98,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,33.9,,1,2,,0,1.25,1,4,-3,-1.48,-1.22,0,1,0,0,0,Europa-League,19,2017-2018
Mitchell Donald,sr SUR,MF,rs Red Star,28,1988,8,8,708,7.9,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,6,0,0.0,0.76,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,98.3,,7,0,,0,1.73,3,3,0,0.00,0.00,0,5,0,0,0,Europa-League,19,2017-2018
Antonio Donnarumma,it ITA,GK,it Milan,27,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10.0,,1,0,,3,3.00,1,0,+1,+1.00,+0.33,0,0,0,0,0,Europa-League,19,2017-2018
Gianluigi Donnarumma,it ITA,GK,it Milan,18,1999,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,80.0,,8,0,,1,2.09,17,9,+8,+1.00,+1.50,0,0,0,0,0,Europa-League,19,2017-2018
Renan dos Santos,br BRA,GK,bg Ludogorets,28,1989,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,4,0,,4,1.40,4,6,-2,-0.50,-0.50,0,0,0,0,0,Europa-League,19,2017-2018
Bas Dost,nl NED,FW,pt Sporting CP,28,1989,3,3,300,3.3,1,1,1,0,1,2,0,0.30,0.30,0.60,0.30,0.60,6,3,50.0,1.80,0.90,0.17,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,54.1,,3,0,,0,0.33,4,7,-3,-0.90,-2.31,0,3,1,0,0,Europa-League,19,2017-2018
Stanislav Dostál,cz CZE,GK,cz Fastav Zlín,26,1991,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,3,0.33,0,6,-6,-2.00,-1.00,0,0,0,0,0,Europa-League,19,2017-2018
Douglas,br BRA,GK,pt Vitória,34,1983,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,0,0.67,2,5,-3,-1.00,-0.67,0,0,0,0,0,Europa-League,19,2017-2018
Idrissa Doumbia,ci CIV,MF,be Zulte Waregem,19,1998,5,4,318,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.85,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,58.9,,2,1,,1,1.20,2,9,-7,-1.98,-2.79,0,2,0,0,0,Europa-League,19,2017-2018
Seydou Doumbia,ci CIV,FW,pt Sporting CP,29,1987,2,1,72,0.8,1,0,1,0,0,0,0,1.25,0.00,1.25,1.25,1.25,1,1,100.0,1.25,1.25,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,13.0,,0,1,,1,3.00,3,1,+2,+2.50,+2.69,0,0,0,0,0,Europa-League,19,2017-2018
Stanislaw Drahun,by BLR,MF,by BATE Borisov,29,1988,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.83,0.17,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.13,6,16,-10,-1.67,,0,9,0,1,0,Europa-League,19,2017-2018
Sebastián Driussi,ar ARG,FW,ru Zenit,21,1996,8,3,358,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,14,5,35.7,3.52,1.26,0.07,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,39.8,,1,5,,2,1.67,7,5,+2,+0.50,-1.32,0,10,0,0,0,Europa-League,19,2017-2018
Ondrej Duda,sk SVK,MF,de Hertha BSC,22,1994,4,3,279,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.65,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,51.7,,2,1,,1,1.25,3,1,+2,+0.65,+1.68,0,7,0,0,0,Europa-League,19,2017-2018
Svetoslav Dyakov,bg BUL,MF,bg Ludogorets,33,1984,7,4,400,4.4,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,3,1,33.3,0.68,0.23,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,55.6,,4,3,,1,1.44,3,6,-3,-0.68,-0.96,0,13,0,0,0,Europa-League,19,2017-2018
Adnan Džafić,ba BIH,MF,cz Fastav Zlín,27,1990,4,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,4.46,0.74,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,22.4,,1,3,,1,0.50,0,1,-1,-0.74,+0.97,0,1,0,0,0,Europa-League,19,2017-2018
Alan Dzagoev,ru RUS,MF,ru CSKA Moscow,27,1990,6,6,455,5.1,1,1,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,17,4,23.5,3.36,0.79,0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,84.3,,2,0,,0,1.33,5,7,-2,-0.40,-0.40,0,4,0,0,0,Europa-League,19,2017-2018
Artem Dzyuba,ru RUS,FW,ru Zenit,28,1988,4,2,168,1.9,1,1,1,0,0,0,0,0.54,0.54,1.07,0.54,1.07,7,2,28.6,3.75,1.07,0.14,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,18.7,,1,2,,1,2.00,8,0,+8,+4.29,+3.67,0,6,1,0,0,Europa-League,19,2017-2018
Éder,pt POR,FW,ru Loko Moscow,29,1987,9,3,397,4.4,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,8,1,12.5,1.81,0.23,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44.1,,2,6,,1,1.56,7,8,-1,-0.23,-0.41,0,17,0,0,0,Europa-League,19,2017-2018
Odsonne Édouard,fr FRA,FW,sct Celtic,19,1998,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.3,,0,1,,1,3.00,0,0,0,0.00,+1.03,0,2,0,0,0,Europa-League,19,2017-2018
Wilson Eduardo,ao ANG,"MF,FW",pt Braga,27,1990,2,1,119,1.3,0,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,4,0,0.0,3.03,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,16.5,,1,1,,0,1.75,1,2,-1,-0.76,-0.76,0,0,0,0,0,Europa-League,19,2017-2018
Curtis Edwards,eng ENG,"MF,FW",se Östersund,23,1994,8,8,720,8.0,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,9,3,33.3,1.13,0.37,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.91,10,8,+2,+0.25,,0,5,0,0,0,Europa-League,19,2017-2018
Vegar Eggen Hedenstad,no NOR,DF,no Rosenborg,26,1991,5,5,442,4.9,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,3,1,33.3,0.61,0.20,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,81.9,,4,0,,0,1.17,4,10,-6,-1.22,-2.14,0,9,0,0,0,Europa-League,19,2017-2018
Dan Einbinder,il ISR,MF,il Be'er Sheva,28,1989,5,5,381,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,5,2,40.0,1.18,0.47,0.20,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,70.6,,2,0,,1,0.80,4,6,-2,-0.47,+1.23,0,3,0,0,0,Europa-League,19,2017-2018
Josip Elez,hr CRO,DF,hr Rijeka,23,1994,5,5,430,4.8,2,0,1,1,1,2,0,0.42,0.00,0.42,0.21,0.21,2,2,100.0,0.42,0.42,0.50,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,79.6,,4,0,,1,1.40,9,7,+2,+0.42,+2.87,0,4,0,0,0,Europa-League,19,2017-2018
Eljero Elia,nl NED,MF,tr Başakşehir,30,1987,4,2,175,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,2.06,0.51,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,32.4,,1,2,,1,1.25,2,2,0,0.00,+0.25,0,6,0,0,0,Europa-League,19,2017-2018
Mohamed Elneny,eg EGY,"MF,DF",eng Arsenal,25,1992,12,9,839,9.3,1,2,1,0,0,0,0,0.11,0.21,0.32,0.11,0.32,10,2,20.0,1.07,0.21,0.10,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,66.6,,8,3,,0,2.17,22,8,+14,+1.50,+0.65,0,8,0,0,0,Europa-League,19,2017-2018
Dor Elo,il ISR,"MF,DF",il Be'er Sheva,23,1993,4,4,340,3.8,0,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,63.0,,3,0,,2,1.00,4,7,-3,-0.79,+0.11,0,6,0,0,0,Europa-League,19,2017-2018
Yao Eloge Koffi,ci CIV,DF,ch Lugano,21,1996,2,1,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,24.3,,0,1,,2,1.50,3,2,+1,+0.69,+1.35,0,1,0,0,0,Europa-League,19,2017-2018
Aritz Elustondo,es ESP,DF,es Real Sociedad,23,1994,5,4,374,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.72,0.24,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,51.9,,4,1,,3,1.40,13,6,+7,+1.68,+1.16,0,3,0,0,0,Europa-League,19,2017-2018
Gabriel Enache,ro ROU,DF,ro FCSB,26,1990,4,3,335,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.81,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46.5,,3,1,,2,1.00,4,6,-2,-0.54,-0.77,0,5,0,0,0,Europa-League,19,2017-2018
Alexandru Epureanu,md MDA,DF,tr Başakşehir,30,1986,6,6,540,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,4,0,0.0,0.67,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.33,7,8,-1,-0.17,,0,8,0,0,0,Europa-League,19,2017-2018
Alparslan Erdem,tr TUR,DF,tr Başakşehir,28,1988,3,2,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.95,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,35.0,,2,1,,2,1.33,4,2,+2,+0.95,+1.72,0,4,0,0,0,Europa-League,19,2017-2018
Mevlüt Erdinç,tr TUR,FW,tr Başakşehir,30,1987,6,5,399,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,12,4,33.3,2.71,0.90,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,73.9,,1,1,,0,1.33,5,6,-1,-0.23,-0.23,0,5,0,0,0,Europa-League,19,2017-2018
Nenad Erić,kz KAZ,GK,kz FC Astana,35,1982,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.38,14,13,+1,+0.12,,0,0,0,0,0,Europa-League,19,2017-2018
Aleksandr Erokhin,ru RUS,MF,ru Zenit,27,1989,9,5,501,5.6,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,6,3,50.0,1.08,0.54,0.17,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,55.7,,4,4,,1,1.92,8,7,+1,+0.18,-2.53,0,18,0,0,0,Europa-League,19,2017-2018
Ricardo Esgaio,pt POR,"MF,DF",pt Braga,24,1993,8,8,720,8.0,0,3,0,0,0,3,0,0.00,0.37,0.37,0.00,0.37,3,0,0.0,0.37,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.92,10,11,-1,-0.12,,0,15,0,0,0,Europa-League,19,2017-2018
Alexander Esswein,de GER,"MF,FW",de Hertha BSC,27,1990,5,4,310,3.4,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,14,6,42.9,4.06,1.74,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,57.4,,1,1,,0,0.80,4,4,0,0.00,+0.39,0,2,0,0,0,Europa-League,19,2017-2018
Oscar Estupiñan,co COL,FW,pt Vitória,20,1996,2,1,87,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,3.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,16.1,,0,1,,0,0.50,1,2,-1,-1.03,-0.44,0,1,0,0,0,Europa-League,19,2017-2018
Beñat Etxebarria,es ESP,MF,es Athletic Club,30,1987,4,3,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.35,0.35,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,28.9,,1,1,,2,1.38,3,6,-3,-1.04,-1.60,0,1,0,0,0,Europa-League,19,2017-2018
Xabier Etxeita,es ESP,DF,es Athletic Club,29,1987,8,8,686,7.6,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,4,1,25.0,0.52,0.13,0.25,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,76.2,,7,0,,2,1.50,11,13,-2,-0.26,-1.52,0,9,0,0,0,Europa-League,19,2017-2018
Malick Evouna,ga GAB,FW,tr Konyaspor,24,1992,5,4,349,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,1.29,0.26,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,64.6,,3,1,,0,1.20,1,2,-1,-0.26,+0.21,0,7,0,0,0,Europa-League,19,2017-2018
Patrice Evra,fr FRA,DF,fr Marseille,36,1981,5,5,58,0.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,3,0,0.0,4.66,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.2,,1,0,,1,1.67,1,2,-1,-1.55,-1.89,0,2,0,0,0,Europa-League,19,2017-2018
Imoh Ezekiel,ng NGA,FW,tr Konyaspor,23,1993,3,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,6.43,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.8,,0,3,,1,0.33,1,2,-1,-2.14,-1.96,0,0,0,0,0,Europa-League,19,2017-2018
Rasmus Falk,dk DEN,MF,dk FC Copenhagen,25,1992,7,2,309,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,42.9,,0,5,,0,1.29,4,2,+2,+0.58,+1.02,0,5,0,0,0,Europa-League,19,2017-2018
